,year,make,model,sub_model,city,state,mileage,price,exterior_color,interior_color,mpg_city,mpg_hwy,engine,transmission,drive_type,fuel_type,popular_feature,cpo,num_accident,usage_type,title,num_owner
8024,2013,Ford,Econoline,"E-350 138"" SRW",Saint James,NY,79100,15596,Oxford White,Medium Flint,29.0,28.69876265466819,5.4L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,3
8025,2008,Nissan,Frontier,SE Crew Cab 4WD Auto SWB,Hooksett,NH,147857,5995,Storm Gray,Steel,14.0,19.0,4.0L V-6 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,2
8026,2005,BMW,5,530i Sedan,Fredericksburg,VA,123262,4990,Silver Grey Metallic,Unknown,20.0,30.0,3.0L Inline-6 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8027,2015,Toyota,Camry,XSE V6 Automatic,Scottsdale,AZ,38765,16952,Attitude Black,Black,21.0,31.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8028,2006,Ford,Taurus,SEL,Spotsylvania,VA,138042,2995,Gray,Gray,20.0,27.0,3.0L V-6 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,2
8029,2018,Chevrolet,Malibu,LT with 1LT,Auburn,MA,39251,15037,Mosaic Black Metallic,Jet Black,27.0,36.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,1,Personal or Rental Use,Clean,1
8030,2018,Chevrolet,Cruze,LT with 1SD Sedan Automatic,Dallas,TX,27790,11299,Graphite Metallic,Jet Black,29.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,2,Fleet or Mixed Use,Clean,1
8031,2017,Ford,Explorer,XLT 4WD,Grand Rapids,MN,36458,26000,Shadow Black,Ebony Black,16.0,23.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8032,2017,Ford,Fusion,Energi Platinum FWD,San Antonio,TX,45871,18431,Ingot Silver Metallic,Medium Soft Ceramic,104.0,91.0,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
8033,2017,Honda,Pilot,EX-L with Navigation FWD,South Gate,CA,117702,17995,White Diamond Pearl,Gray,19.0,27.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Navigation', 'Remote Engine Start', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
8034,2010,Chevrolet,Cobalt,LS Coupe,Denver,CO,87512,3895,Black Granite Metallic,Gray,25.0,37.0,2.2L Inline-4 Gas,Automatic,FWD,Gas,[],False,1,Personal or Rental Use,Salvaged,1
8035,2018,Ram,2500,Big Horn Crew Cab 8' Box 4WD,Addison,TX,120314,29482,Bright Silver Metallic Clearcoat,Diesel Gray/Black,30.0,37.169014084507005,6.7L V-6 Diesel Turbocharged,Automatic,4WD,Diesel,"['Remote Engine Start', 'Backup Camera', 'Cruise Control', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
8036,2018,Chevrolet,Silverado,LT Z71 Crew Cab Standard Box 4WD,Prescott,AZ,15143,31991,Summit White,Jet Black,16.0,22.0,5.3L V-8 Gas,Automatic,4WD,Gas,"['Navigation', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8037,2016,Chevrolet,Equinox,LT FWD,Blue Springs,MO,57948,12950,Summit White,Jet Black,22.0,32.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
8038,2016,Nissan,Altima,2.5 SV,Philadelphia,PA,52750,11495,Cayenne Red,Charcoal,27.0,39.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Cruise Control', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,2
8039,2011,Dodge,Avenger,Heat,Austin,TX,100501,4471,Black,Black Interior,19.0,29.0,3.6L V-6 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,4
8040,2015,Kia,Optima,SX Turbo,Norfolk,VA,64954,13600,Ebony Black,Black,20.0,31.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Blind Spot System', 'Bluetooth']",False,1,Fleet or Mixed Use,Clean,2
8041,2019,Ford,Fusion,SEL FWD,Peoria,AZ,41036,15989,Oxford White,Ebony,23.0,34.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8042,2017,Audi,Q5,Premium Plus 2.0T TFSI,Denton,TX,69119,20200,Glacier White Metallic,Black,20.0,27.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Backup Camera', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8043,2017,Toyota,Camry,SE I4 Automatic,North Brunswick,NJ,28334,15579,Blue Streak Metallic,Ash/Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8044,2017,Nissan,Rogue,2017.5 SV FWD,Metairie,LA,48414,14438,Gun Metallic,Charcoal,26.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,1,Personal or Rental Use,Clean,1
8045,2017,Chevrolet,Cruze,LT with 1SD Sedan Automatic,Jacksonville,FL,47631,10960,Summit White,Jet Black,30.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
8046,2019,Ford,Escape,SE AWD,Rosenberg,TX,33373,17538,Ingot Silver Metallic,Medium Light Stone,22.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8047,2013,Ford,Edge,SEL FWD,Raleigh,NC,140100,7995,Tuxedo Black Metallic,Charcoal Black,19.0,27.0,2.0L V-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8048,2019,Jeep,Compass,Limited FWD,Lawrenceville,GA,27389,18131,White Clearcoat,Black,22.0,31.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",True,0,Personal or Rental Use,Clean,1
8049,2013,Ford,Econoline,E-250 Commercial,Royston,GA,184665,6500,White,Medium Flint,13.0,17.0,5.4L V-8 Gas,Automatic,RWD,Gas,[],False,1,Personal or Rental Use,Clean,1
8050,2019,Land,Rover,HSE,Lake Bluff,IL,4075,31457,Loire Blue Metallic,Almond Leather,21.0,25.0,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,0
8051,2017,Honda,Accord,EX with Honda Sensing Coupe CVT,Milford,MA,36112,15790,Deep Blue Opal Metallic,Black,26.0,34.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Moonroof', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8052,2012,Hyundai,Veracruz,Limited FWD,Grand Prairie,TX,101828,9888,Black Noir Pearl,Beige,17.0,22.0,3.8L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Power Trunk/Liftgate', 'Cruise Control']",False,0,Personal or Rental Use,Clean,2
8053,2017,Toyota,Camry,SE I4 Automatic,Doral,FL,78202,11990,Super White,Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,1,Personal or Rental Use,Clean,3
8054,2015,Toyota,Camry,LE I4 Automatic,Sanford,NC,94000,10995,Cosmic Gray Mica,Black,25.0,35.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8055,2010,Mercedes-Benz,CL,CL 550 4MATIC,Puyallup,WA,108682,18727,Diamond White Metallic,No Color,14.0,21.0,5.5L V-8 Gas,Automatic,AWD,Gas,[],False,1,Personal or Rental Use,Clean,3
8056,2011,Honda,Pilot,Touring with Navigation/Rear Entertainment System 4WD,Shelbyville,IN,179307,7995,Mocha Metallic,Beige,16.0,22.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,3
8057,2017,Chevrolet,Cruze,LT with 1SD Sedan Automatic,Sterling,VA,37357,11988,Graphite Metallic,Jet Black,30.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8058,2016,Ford,Fusion,SE FWD,Sacramento,CA,98290,7988,Shadow Black,Charcoal Black,22.0,34.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Frame Damaged,2
8059,2004,Cadillac,DeVille,Sedan,Cincinnati,OH,134179,3449,Silver,Black,18.0,26.0,4.6L V-8 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,2
8060,2019,Volkswagen,Jetta,SÂ Automatic,Turnersville,NJ,35567,13200,Pure White,Titan Black,30.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8061,2019,Toyota,Corolla,LE CVT,Cathedral City,CA,27480,14900,Falcon Gray Metallic,Falcon Gray,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8062,2019,Ford,Super,XLT 4WD Crew Cab 6.75' Box,Waldorf,MD,21689,35996,Oxford White,Medium Earth Gray,29.0,28.698762654668194,6.2L V-8 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8063,2010,Land,Rover,HSE LUX,Raleigh,NC,164765,10950,Santorini Black Metallic,Tan,12.0,18.0,5.0L V-8 Gas,Automatic,4WD,Gas,[],False,1,Personal or Rental Use,Clean,2
8064,2009,Mercury,Sable,4dr Sedan Premier FWD *Ltd Avail*,Billings,MT,199326,4360,White Suede,Select,18.0,28.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8065,2018,Toyota,Corolla,LE CVT,Yorktown,VA,27240,13990,Black,Black,28.0,36.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8066,2017,BMW,3,330i Sedan RWD,Duluth,GA,50132,17350,Mineral Gray Metallic,Unknown,23.0,34.0,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8067,2017,Hyundai,Elantra,SE 2.0L Sedan Automatic (alt),Sacramento,CA,79442,8499,Shale Gray Metallic,Gray,29.0,38.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
8068,2017,Nissan,Pathfinder,SV 4WD,St. Louis,MO,46551,21490,Gun Metallic,Charcoal,19.0,26.0,3.5L V-6 Gas,Automatic,4WD,Gas,"['Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth', 'Front Heated Seats', 'Cruise Control', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
8069,2018,Honda,Civic,LX Sedan CVT,Belford,NJ,43816,12900,Lunar Silver Metallic,Black,31.0,40.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8070,2018,Kia,Soul,+ Automatic,Mount Hope,WV,40649,12789,Shadow Black,Black,25.0,30.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8071,2005,Mitsubishi,Endeavor,LS FWD,Oakwood,GA,136063,2495,Titanium Pearl,Gray,17.0,23.0,3.8L V-6 Gas,Automatic,FWD,Gas,[],False,3,Personal or Rental Use,Clean,4
8072,2012,Audi,A5,Premium Coupe 2.0T quattro Automatic,Sacramento,CA,143000,7499,Moonlight Blue Metallic,Silver,21.0,29.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,2
8073,2017,Ford,Explorer,XLT 4WD,Texas City,TX,22001,24980,Oxford White,Ebony Black,16.0,23.0,2.3L V-4 Gas Turbocharged,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8074,2018,Ford,Explorer,XLT FWD,Roseville,CA,38788,24497,White Platinum Metallic Tri-Coat,Ebony Black,17.0,24.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",True,0,Personal or Rental Use,Clean,1
8075,2016,Hyundai,Sonata,Base 2.4L,National City,CA,92555,9995,Quartz White Pearl,Gray,25.0,38.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
8076,2018,Ford,Focus,SE Hatchback,Newark,NJ,33197,8995,Magnetic,Charcoal Black,26.0,38.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,2
8077,2019,Nissan,Rogue,S AWD,Chantilly,VA,24410,14995,Brilliant Silver Metallic,Charcoal,25.0,32.0,2.5L Inline-4 Gas,Automatic,AWD,Gas,"['Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Blind Spot System', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8078,2016,Jeep,Wrangler,Unlimited 75th Anniversary,Norfolk,VA,38163,26999,Granite Crystal Metallic Clearcoat,Black,16.0,21.0,3.6L V-6 Gas,Automatic,4WD,Gas,"['Navigation', 'Remote Engine Start', 'Bluetooth', 'Front Heated Seats', 'Cruise Control']",False,0,Personal or Rental Use,Clean,1
8079,2017,Nissan,Sentra,SV CVT,Charlotte,NC,50051,10995,Aspen White,Marble Gray,29.0,37.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
8080,2004,Jaguar,X-TYPE,3.0L Automatic,Glendora,CA,38638,4995,Silver,Black,18.0,25.0,3.0L V-6 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8081,2016,Chevrolet,Silverado,WT Regular Cab Long Box 4WD,Lake City,FL,101853,15000,Summit White,Dark Ash With Jet Black Interior Accents,16.0,19.0,4.3L V-6 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
8082,2018,Kia,Soul,+ Automatic,Killeen,TX,36954,13647,Inferno Red,Black,25.0,30.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",True,0,Fleet or Mixed Use,Clean,2
8083,2017,Ford,Fusion,Energi Platinum FWD,Auburn,WA,65685,16593,Shadow Black,Medium Soft Ceramic,104.0,91.0,2.0L Inline-4 Plug-In,Automatic,FWD,Plug-In,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
8084,2017,Ford,Escape,Titanium 4WD,Kernersville,NC,43707,17335,Magnetic Metallic,Charcoal Black,22.0,28.0,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,"['Power Trunk/Liftgate', 'Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
8085,2009,Ford,Escape,Hybrid CVT FWD,Arlington,VA,101249,6000,Black,Gray,34.0,31.0,2.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,[],False,0,Personal or Rental Use,Clean,3
8086,2017,Honda,Civic,Touring Sedan CVT,Fairfax,VA,43929,16500,Cosmic Blue Metallic,Gray,32.0,42.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Moonroof', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth', 'Navigation', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8087,2012,Chevrolet,Equinox,LT with 1LT FWD,Virginia Beach,VA,113831,6995,Black,Jet Black,22.0,32.0,2.4L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,1,Fleet or Mixed Use,Clean,2
8088,2019,Chevrolet,Equinox,LT with 1LT FWD,Murfreesboro,TN,9302,20472,Mosaic Black Metallic,Jet Black,26.0,32.0,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Front Heated Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,1
8089,2017,Jeep,Grand,Limited 4WD,Mansfield,MA,82862,19908,Granite Crystal Metallic Clearcoat,Black,18.0,25.0,3.6L V-6 Gas,Automatic,4WD,Gas,"['Moonroof', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8090,2017,Toyota,Camry,SE I4 Automatic,Bloomington,CA,51612,14495,Predawn Gray Mica,Black,24.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8091,2017,Chevrolet,Equinox,LT with 1LT AWD,Richmond,VA,71806,14300,Black,Light Titanium/Jet Black,20.0,28.0,2.4L Inline-4 Gas,Automatic,AWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,1
8093,2016,Ram,1500,"SLT Crew Cab 5'7"" Box 2WD",Lexington,NC,110669,16300,Granite Crystal Metallic Clearcoat,Diesel Gray/Black,17.0,25.0,3.6L V-6 Gas,Automatic,RWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8102,2018,Hyundai,Elantra,SEL 2.0L Sedan Automatic,Union,NJ,35044,10799,Lakeside Blue,Gray,28.0,37.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Backup Camera', 'Blind Spot System', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,1
8108,2017,Chevrolet,Cruze,LT with 1SD Sedan Automatic,Pueblo,CO,53817,11192,Summit White,Jet Black,30.0,40.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Fleet or Mixed Use,Clean,2
8109,2007,Buick,Terraza,CXL,Delran,NJ,133550,3995,Polar Blue Metallic,Medium Gray,18.0,25.0,3.9L V-6 Gas,Automatic,FWD,Gas,['Cruise Control'],False,0,Personal or Rental Use,Clean,4
8110,2013,Audi,A8,L 3.0S,FLORISSANT,MO,62718,23990,Ibis White,Titanium Grey,18.0,28.0,3.0L V-6 Gas Supercharged,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Backup Camera', 'Navigation', 'Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,2
8111,2019,Ford,F-150,Lariat SuperCrew 5.5' Box 4WD,Delmar,MD,22118,36997,Oxford White,Black W/Unique Special Edition 40/Console/40 Front,19.0,24.0,5.0L V-8 Gas Turbocharged,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
8112,2019,Ram,1500,"Lone Star Crew Cab 6'4"" Box 2WD",Spring,TX,14567,22944,Delmonico Red Pearlcoat,Diesel Gray/Black,15.0,22.0,5.7L V-8 Gas,Automatic,RWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
8113,2017,Jeep,Wrangler,Unlimited Sport,Billings,MT,25306,25995,Firecracker Red Clearcoat,Black,16.0,21.0,3.6L V-6 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth']",False,1,Personal or Rental Use,Clean,2
8114,2019,Jeep,Compass,Trailhawk 4WD,Tampa,FL,28607,18938,White Clearcoat,Ruby Red/Black,22.0,30.0,2.4L Inline-4 Gas,Automatic,4WD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8115,2017,Volkswagen,Jetta,1.4T S Auto,Huntington Beach,CA,29216,11594,Platinum Gray Metallic,Titan Blk/Palladium Gray,28.0,38.0,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth', 'Backup Camera']",True,0,Personal or Rental Use,Clean,1
8116,2017,BMW,X3,xDrive28i AWD,Morristown,NJ,30811,25994,Space Gray Metallic,Saddle Brown,21.0,28.0,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,[],True,0,Personal or Rental Use,Clean,1
8117,2014,Cadillac,SRX,Premium Collection AWD,Naugatuck,CT,125400,7995,Black Raven,Light Titanium W/Ebony Accents,16.0,23.0,3.6L V-6 Gas,Automatic,AWD,Gas,"['Moonroof', 'Front Heated Seats', 'Remote Engine Start', 'Blind Spot System', 'Backup Camera', 'Navigation', 'Front Cooled Seats', 'Cruise Control', 'Lane Keep Assist', 'Bluetooth']",False,0,Personal or Rental Use,Clean,2
8118,2008,Chrysler,Town,Limited,El Monte,CA,136778,5999,Gray,Md Slate Gray/Lt Shale,16.0,23.0,4.0L V-6 Gas,Automatic,FWD,Gas,"['Power Trunk/Liftgate', 'Remote Engine Start', 'Backup Camera', 'Front Heated Seats', 'Cruise Control']",False,0,Fleet or Mixed Use,Clean,3
8119,2017,Mitsubishi,Mirage,ES Hatchback CVT,Birmingham,AL,92769,4995,Mercury Gray,Black,37.0,43.0,1.2L Inline-3 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8120,2002,Lexus,SC,SC 430 Convertible,Raleigh,NC,124014,7999,Millennium Silver Metallic,Black,18.0,23.0,4.3L V-8 Gas,Automatic,RWD,Gas,[],False,0,Personal or Rental Use,Clean,4
8121,2006,Volvo,XC90,4.4L V8 AWD,Houston,TX,88784,7999,Silver,Beige,15.0,21.0,4.4L V-8 Gas,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8122,2014,Ford,Focus,Titanium Sedan,San Antonio,TX,96315,6993,White Platinum Tri-Coat,Call For Color,26.0,37.0,2.0L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Bluetooth', 'Remote Engine Start', 'Backup Camera']",False,0,Personal or Rental Use,Clean,1
8123,2002,Toyota,Avalon,XLS with Bucket Seats,Springfield,VA,130644,4570,Silver Spruce Metallic,Ivory Leather Interior,21.0,29.0,3.0L V-6 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8124,2016,Ford,Super,"Platinum Crew Cab 172"" 4WD",Plainwell,MI,85096,33990,Ruby Red Metallic Tinted Clearcoat,Black,29.0,28.698762654668194,6.2L V-8 Gas,Automatic,4WD,Gas,[],False,0,Personal or Rental Use,Clean,1
8125,2009,Pontiac,Vibe,4dr HB FWD w/1SA,Glen Allen,VA,109710,4999,Red Hot Metallic,Ebony,26.0,32.0,1.8L Inline-4 Gas,Automatic,FWD,Gas,[],False,0,Personal or Rental Use,Clean,2
8126,2007,Lexus,ES,ES 350,Newport Beach,CA,185185,4950,Smoky Granite Mica,Black,21.0,30.0,3.5L V-6 Gas,Automatic,FWD,Gas,[],False,0,Fleet or Mixed Use,Clean,6
8127,2014,Ford,Focus,SE Sedan,Hickory,NC,122219,5600,Ingot Silver Metallic,Unknown,26.0,36.0,2.0L Inline-4 Gas,Manual,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Fleet or Mixed Use,Clean,4
8128,2012,Nissan,Murano,SL FWD,San Diego,CA,62450,11899,Glacier Pearl,Beige,18.0,24.0,3.5L V-6 Gas,Automatic,FWD,Gas,"['Moonroof', 'Navigation', 'Cruise Control', 'Bluetooth', 'Power Trunk/Liftgate', 'Front Heated Seats', 'Backup Camera']",False,0,Personal or Rental Use,Clean,2
8129,2017,BMW,X5,xDrive50i AWD,Plano,TX,32088,38650,Ruby Black Metallic,Black,15.0,21.0,4.4L V-8 Gas Turbocharged,Automatic,AWD,Gas,[],False,0,Personal or Rental Use,Clean,1
8130,2014,Chevrolet,Spark,LT with 1LT AT,Phoenix,AZ,89712,4995,Summit White,Silver W/Silver Trim,30.0,39.0,1.2L Inline-4 Gas,Automatic,FWD,Gas,"['Cruise Control', 'Bluetooth']",False,0,Personal or Rental Use,Clean,3
8131,2017,Nissan,Rogue,SV FWD,Miami,FL,66320,12497,Gun Metallic,Charcoal,26.0,33.0,2.5L Inline-4 Gas,Automatic,FWD,Gas,"['Front Heated Seats', 'Cruise Control', 'Backup Camera', 'Remote Engine Start', 'Blind Spot System', 'Bluetooth']",False,2,Personal or Rental Use,Clean,1
8132,2013,Volkswagen,Eos,Komfort (SULEV),Attleboro,MA,91704,8988,White,Tan,22.0,30.0,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,[],False,1,Personal or Rental Use,Clean,2
